species,sex,day,month,year,recap,wt_with_bag,bag_wt,ticks
Chaffinch,F,13,12,2009,0,24.49,0,0
Chaffinch,M,7,10,2009,1,21.5,0,0
Chaffinch,M,4,3,2009,1,23.53,0,0
Chaffinch,F,30,7,2009,1,20.13,0,2
Chaffinch,M,7,10,2009,1,21.43,0,0
Chaffinch,M,4,11,2009,1,22.76,0,0
Chaffinch,M,15,9,2009,1,19.5,0,0
Chaffinch,M,7,10,2009,1,23.15,0,0
Chaffinch,M,15,9,2009,1,19.75,0,1
Chaffinch,M,15,9,2009,1,19.37,0,0
Chaffinch,M,25,2,2009,1,21.81,0,0
Chaffinch,M,4,3,2009,1,22.36,0,0
Chaffinch,M,21,1,2009,1,24.02,0,0
Chaffinch,M,25,2,2009,1,24.58,0,0
Chaffinch,M,2,5,2009,1,22.86,0,0
Chaffinch,M,21,1,2009,1,25.01,0,0
Chaffinch,F,9,9,2009,1,20.57,0,0
Chaffinch,M,4,3,2009,1,22.11,0,0
Chaffinch,F,2,5,2009,1,20.39,0,0
Chaffinch,M,9,9,2009,1,21.44,0,0
Chaffinch,F,10,5,2009,1,20.31,0,0
Chaffinch,M,13,1,2009,1,23.57,0,0
Chaffinch,M,27,1,2009,1,22.45,0,0
Chaffinch,M,11,12,2009,0,23.15,0,0
Chaffinch,M,11,12,2009,0,22.92,0,0
Chaffinch,M,11,12,2009,0,23.91,0,0
Chaffinch,M,11,12,2009,0,23.12,0,0
Chaffinch,F,11,12,2009,0,23.99,0,0
Chaffinch,F,11,12,2009,0,21.4,0,0
Chaffinch,M,11,12,2009,0,26.06,0,0
Chaffinch,M,11,12,2009,0,21.45,0,0
Chaffinch,M,11,12,2009,0,23.59,0,0
Chaffinch,M,13,12,2009,1,23.98,0,0
Chaffinch,M,11,12,2009,0,24.04,0,0
Chaffinch,M,11,12,2009,0,22.99,0,0
Chaffinch,M,11,12,2009,0,23.9,0,0
Chaffinch,M,11,12,2009,0,26.43,0,0
Chaffinch,F,11,12,2009,0,21.83,0,0
Chaffinch,M,13,12,2009,0,26.01,0,0
Chaffinch,M,13,12,2009,0,NA,NA,0
Chaffinch,F,13,12,2009,0,21.61,0,0
Chaffinch,M,13,12,2009,0,22.86,0,0
Chaffinch,F,13,12,2009,0,20.17,0,0
Chaffinch,M,13,12,2009,0,26.91,0,0
Chaffinch,M,13,12,2009,0,23.71,0,0
Chaffinch,M,13,12,2009,0,23.7,0,0
Chaffinch,F,13,12,2009,0,21.94,0,0
Chaffinch,F,13,12,2009,0,21.31,0,0
Chaffinch,F,13,12,2009,0,24.49,0,0
Chaffinch,M,13,12,2009,0,23.24,0,0
Chaffinch,M,13,12,2009,0,24.28,0,0
Chaffinch,F,13,12,2009,0,23.32,0,0
Chaffinch,M,13,12,2009,0,24.32,0,0
Chaffinch,M,13,1,2009,0,24.47,0,0
Chaffinch,M,13,1,2009,0,23.44,0,0
Chaffinch,F,13,1,2009,0,22.22,0,0
Chaffinch,M,13,1,2009,0,22.97,0,0
Chaffinch,M,13,1,2009,0,24.81,0,0
Chaffinch,M,13,1,2009,0,23.28,0,0
Chaffinch,F,13,1,2009,0,21.43,0,0
Chaffinch,F,21,1,2009,0,17.86,0,0
Chaffinch,M,21,1,2009,0,25.02,0,0
Chaffinch,M,21,1,2009,0,23,0,0
Chaffinch,M,11,12,2009,1,24.16,0,0
Chaffinch,M,21,1,2009,0,17.48,0,0
Chaffinch,M,21,1,2009,0,20.81,0,0
Chaffinch,M,21,1,2009,0,21.96,0,0
Chaffinch,M,21,1,2009,0,25.35,0,0
Chaffinch,M,21,1,2009,0,23.84,0,0
Chaffinch,M,21,1,2009,0,22.08,0,0
Chaffinch,F,21,1,2009,0,23.64,0,0
Chaffinch,M,27,1,2009,0,22.25,0,0
Chaffinch,M,27,1,2009,0,26.22,0,0
Chaffinch,M,27,1,2009,0,23.41,0,0
Chaffinch,M,27,1,2009,0,22.36,0,0
Chaffinch,M,27,1,2009,0,20.17,0,0
Chaffinch,F,27,1,2009,0,17.4,0,0
Chaffinch,F,27,1,2009,0,22.02,0,0
Chaffinch,M,5,2,2009,0,19.57,0,0
Chaffinch,M,5,2,2009,0,25.37,0,0
Chaffinch,M,5,2,2009,0,24.18,0,0
Chaffinch,M,5,2,2009,0,21.73,0,0
Chaffinch,F,5,2,2009,0,19.81,0,0
Chaffinch,M,5,2,2009,0,24.87,0,0
Chaffinch,M,18,2,2009,0,22.59,0,0
Chaffinch,M,18,2,2009,0,20.74,0,0
Chaffinch,M,18,2,2009,0,23.56,0,0
Chaffinch,M,18,2,2009,0,22.5,0,0
Chaffinch,M,18,2,2009,0,22.35,0,0
Chaffinch,M,18,2,2009,0,21.5,0,0
Chaffinch,M,18,2,2009,0,23.13,0,0
Chaffinch,M,18,2,2009,0,21.6,0,0
Chaffinch,M,18,2,2009,0,22.38,0,0
Chaffinch,M,18,2,2009,0,23.77,0,0
Chaffinch,M,18,2,2009,0,22.31,0,0
Chaffinch,M,18,2,2009,0,21.24,0,0
Chaffinch,M,18,2,2009,0,23.96,0,0
Chaffinch,M,18,2,2009,0,22.99,0,0
Chaffinch,F,18,2,2009,0,21.75,0,0
Chaffinch,M,18,2,2009,0,24.27,0,0
Chaffinch,F,18,2,2009,0,21.98,0,0
Chaffinch,M,18,2,2009,0,25.3,0,0
Chaffinch,F,18,2,2009,0,21.43,0,0
Chaffinch,F,18,2,2009,0,21.63,0,0
Chaffinch,M,18,2,2009,0,22.25,0,0
Chaffinch,M,18,2,2009,0,21.92,0,0
Chaffinch,F,18,2,2009,0,21.63,0,0
Chaffinch,M,18,2,2009,0,23.35,0,0
Chaffinch,F,25,2,2009,0,19.41,0,0
Chaffinch,M,25,2,2009,0,23.88,0,0
Chaffinch,M,25,2,2009,0,22.19,0,0
Chaffinch,M,13,5,2009,1,21.19,0,0
Chaffinch,M,25,2,2009,0,22.09,0,0
Chaffinch,M,25,2,2009,0,21.13,0,0
Chaffinch,M,25,2,2009,0,24.09,0,0
Chaffinch,M,25,2,2009,0,22.86,0,0
Chaffinch,M,25,2,2009,0,23.18,0,0
Chaffinch,M,25,2,2009,0,22.41,0,0
Chaffinch,M,25,2,2009,0,23.74,0,0
Chaffinch,M,25,2,2009,0,23.63,0,0
Chaffinch,M,25,2,2009,0,23.1,0,0
Chaffinch,F,25,2,2009,0,21.85,0,0
Chaffinch,M,4,3,2009,0,23.55,0,0
Chaffinch,M,4,3,2009,0,22.63,0,0
Chaffinch,M,4,3,2009,0,23.05,0,0
Chaffinch,M,4,3,2009,0,24.28,0,0
Chaffinch,F,4,3,2009,0,19.77,0,0
Chaffinch,M,4,3,2009,0,21.72,0,0
Chaffinch,M,4,3,2009,0,22.24,0,0
Chaffinch,F,4,3,2009,0,19.76,0,0
Chaffinch,M,4,3,2009,0,21.73,0,0
Chaffinch,M,4,3,2009,0,22.14,0,0
Chaffinch,M,4,3,2009,0,22.46,0,0
Chaffinch,F,4,3,2009,0,20.96,0,0
Chaffinch,M,4,3,2009,0,24.54,0,0
Chaffinch,M,4,3,2009,0,22.12,0,0
Chaffinch,M,4,3,2009,0,22.34,0,0
Chaffinch,M,4,3,2009,0,24.37,0,0
Chaffinch,M,4,3,2009,0,22.84,0,0
Chaffinch,M,4,3,2009,0,22.69,0,0
Chaffinch,M,4,3,2009,0,23.68,0,0
Chaffinch,F,4,3,2009,0,22.29,0,0
Chaffinch,F,10,3,2009,0,20.52,0,0
Chaffinch,F,10,3,2009,0,18.02,0,0
Chaffinch,M,10,3,2009,0,22.36,0,0
Chaffinch,F,10,3,2009,0,21.25,0,0
Chaffinch,M,10,3,2009,0,22.55,0,0
Chaffinch,F,10,3,2009,0,20.79,0,0
Chaffinch,M,10,3,2009,0,23.71,0,0
Chaffinch,M,10,3,2009,0,21.44,0,0
Chaffinch,M,10,3,2009,0,23,0,0
Chaffinch,M,13,3,2009,0,20.92,0,0
Chaffinch,F,13,3,2009,0,19.11,0,1
Chaffinch,F,13,3,2009,0,19.23,0,0
Chaffinch,M,13,3,2009,0,23.65,0,0
Chaffinch,M,13,3,2009,0,21.65,0,0
Chaffinch,M,13,3,2009,0,24.54,0,0
Chaffinch,M,13,3,2009,0,23.46,0,0
Chaffinch,F,13,3,2009,0,20.7,0,0
Chaffinch,M,13,3,2009,0,21.02,0,0
Chaffinch,F,3,4,2009,0,20.1,0,0
Chaffinch,M,3,4,2009,0,22.48,0,0
Chaffinch,F,3,4,2009,0,20.88,0,0
Chaffinch,M,3,4,2009,0,22,0,1
Chaffinch,M,3,4,2009,0,20.49,0,0
Chaffinch,M,3,4,2009,0,20.88,0,0
Chaffinch,M,3,4,2009,0,20.82,0,0
Chaffinch,M,3,4,2009,0,20.75,0,0
Chaffinch,F,3,4,2009,0,20.37,0,0
Chaffinch,M,3,4,2009,0,22.57,0,0
Chaffinch,M,3,4,2009,0,21.56,0,0
Chaffinch,M,3,4,2009,0,20.16,0,0
Chaffinch,M,3,4,2009,0,23,0,0
Chaffinch,F,3,4,2009,0,20.86,0,2
Chaffinch,M,3,4,2009,0,22.5,0,0
Chaffinch,M,3,4,2009,0,21.86,0,0
Chaffinch,M,3,4,2009,0,23.35,0,0
Chaffinch,M,3,4,2009,0,21.48,0,2
Chaffinch,F,3,4,2009,0,19.69,0,0
Chaffinch,F,3,4,2009,0,19.81,0,0
Chaffinch,F,3,4,2009,0,19.56,0,0
Chaffinch,M,3,4,2009,0,22.17,0,0
Chaffinch,M,3,4,2009,0,20.66,0,0
Chaffinch,M,3,4,2009,0,21.48,0,0
Chaffinch,F,3,4,2009,0,19.06,0,0
Chaffinch,F,3,4,2009,0,20.14,0,1
Chaffinch,F,3,4,2009,0,18.73,0,0
Chaffinch,F,3,4,2009,0,20.77,0,0
Chaffinch,M,3,4,2009,0,21.2,0,0
Chaffinch,M,3,4,2009,0,23.48,0,0
Chaffinch,F,17,4,2009,0,19.54,0,2
Chaffinch,F,17,4,2009,0,18.36,0,0
Chaffinch,M,17,4,2009,0,20.85,0,4
Chaffinch,M,10,5,2009,1,21.53,0,0
Chaffinch,F,17,4,2009,0,19.84,0,0
Chaffinch,F,17,4,2009,0,21.21,0,0
Chaffinch,M,17,4,2009,0,21.26,0,6
Chaffinch,F,17,4,2009,0,21.1,0,4
Chaffinch,F,17,4,2009,0,20.74,0,0
Chaffinch,M,17,4,2009,0,20.8,0,0
Chaffinch,F,17,4,2009,0,19.82,0,3
Chaffinch,F,17,4,2009,0,21.65,0,0
Chaffinch,M,17,4,2009,0,21.17,0,0
Chaffinch,M,28,4,2009,0,22.68,0,0
Chaffinch,F,28,4,2009,0,21.05,0,0
Chaffinch,F,28,4,2009,0,18.93,0,4
Chaffinch,M,28,4,2009,0,22.37,0,3
Chaffinch,M,28,4,2009,0,20.58,0,2
Chaffinch,M,28,4,2009,0,20.06,0,0
Chaffinch,F,28,4,2009,0,21.59,0,5
Chaffinch,M,28,4,2009,0,22.53,0,0
Chaffinch,F,28,4,2009,0,21.35,0,0
Chaffinch,M,28,4,2009,0,21.79,0,8
Chaffinch,M,28,4,2009,0,22.27,0,0
Chaffinch,M,28,4,2009,0,23.5,0,4
Chaffinch,F,28,4,2009,0,22.17,0,0
Chaffinch,F,2,5,2009,0,20.96,0,1
Chaffinch,M,2,5,2009,0,20.57,0,0
Chaffinch,F,2,5,2009,0,20.53,0,2
Chaffinch,M,2,5,2009,0,22.36,0,1
Chaffinch,M,2,5,2009,0,20.85,0,1
Chaffinch,F,2,5,2009,0,22.86,0,4
Chaffinch,M,2,5,2009,0,21.5,0,0
Chaffinch,M,2,5,2009,0,22.21,0,0
Chaffinch,M,2,5,2009,0,21.81,0,1
Chaffinch,F,10,5,2009,0,22.55,0,0
Chaffinch,M,10,5,2009,0,21.97,0,0
Chaffinch,M,10,5,2009,0,21.48,0,0
Chaffinch,F,10,5,2009,0,22.65,0,1
Chaffinch,M,10,5,2009,0,24.82,0,0
Chaffinch,F,10,5,2009,0,24.09,0,0
Chaffinch,F,10,5,2009,0,21.17,0,3
Chaffinch,M,13,5,2009,0,20.88,0,5
Chaffinch,F,13,5,2009,0,21.65,0,5
Chaffinch,M,17,5,2009,0,20.98,0,0
Chaffinch,M,24,6,2009,0,23.16,0,0
Chaffinch,M,24,6,2009,0,22.85,0,0
Chaffinch,,24,6,2009,0,21.7,0,1
Chaffinch,,24,6,2009,0,20.41,0,3
Chaffinch,F,24,6,2009,0,19.77,0,0
Chaffinch,,24,6,2009,0,19.46,0,3
Chaffinch,,29,6,2009,0,22.64,0,1
Chaffinch,,29,6,2009,0,20.04,0,0
Chaffinch,,29,6,2009,0,18.91,0,2
Chaffinch,,29,6,2009,0,20.57,0,1
Chaffinch,M,29,6,2009,0,21.43,0,0
Chaffinch,,28,7,2009,0,23.54,0,3
Chaffinch,,28,7,2009,0,22.08,0,1
Chaffinch,,28,7,2009,0,23.24,0,1
Chaffinch,,28,7,2009,0,24.43,0,0
Chaffinch,,28,7,2009,0,21.42,0,0
Chaffinch,,10,8,2009,1,21.11,0,1
Chaffinch,,28,7,2009,0,20.45,0,11
Chaffinch,,28,7,2009,0,19.02,0,0
Chaffinch,F,7,10,2009,1,20.01,0,0
Chaffinch,,28,7,2009,0,20.4,0,1
Chaffinch,,28,7,2009,0,20.4,0,0
Chaffinch,,28,7,2009,0,22.73,0,0
Chaffinch,,28,7,2009,0,21.21,0,0
Chaffinch,,7,8,2009,1,22.24,0,1
Chaffinch,,28,7,2009,0,24.04,0,0
Chaffinch,,28,7,2009,0,21.61,0,0
Chaffinch,,28,7,2009,0,22.72,0,0
Chaffinch,,30,7,2009,1,22.02,0,1
Chaffinch,,28,7,2009,0,20.04,0,3
Chaffinch,,30,7,2009,1,19.72,0,2
Chaffinch,,7,8,2009,1,20.76,0,0
Chaffinch,,10,8,2009,1,21.17,0,0
Chaffinch,,28,7,2009,0,21.05,0,3
Chaffinch,,10,8,2009,1,20.38,0,2
Chaffinch,,28,7,2009,0,21.46,0,1
Chaffinch,,10,8,2009,1,23.47,0,2
Chaffinch,,28,7,2009,0,19.2,0,0
Chaffinch,,28,7,2009,0,22.04,0,0
Chaffinch,,30,7,2009,1,21.26,0,0
Chaffinch,,28,7,2009,0,22.5,0,1
Chaffinch,,28,7,2009,0,21.38,0,0
Chaffinch,,28,7,2009,0,23.23,0,1
Chaffinch,,28,7,2009,0,21.68,0,5
Chaffinch,,10,8,2009,1,18.51,0,4
Chaffinch,,28,7,2009,0,19.45,0,0
Chaffinch,,28,7,2009,0,21.88,0,6
Chaffinch,,30,7,2009,1,23.33,0,5
Chaffinch,M,9,9,2009,1,26.63,0,0
Chaffinch,M,7,10,2009,1,26.71,0,0
Chaffinch,,28,7,2009,0,23.01,0,0
Chaffinch,M,9,9,2009,1,23.6,0,1
Chaffinch,M,15,9,2009,1,24.52,0,0
Chaffinch,F,28,7,2009,0,21.72,0,0
Chaffinch,,28,7,2009,0,21.74,0,0
Chaffinch,,28,7,2009,0,22.09,0,0
Chaffinch,M,9,9,2009,1,22.33,0,0
Chaffinch,,28,7,2009,0,20.05,0,0
Chaffinch,,10,8,2009,1,19.98,0,0
Chaffinch,,28,7,2009,0,18.86,0,4
Chaffinch,,7,8,2009,1,20.78,0,2
Chaffinch,,28,7,2009,0,19.93,0,1
Chaffinch,,28,7,2009,0,23.07,0,3
Chaffinch,,28,7,2009,0,23.99,0,0
Chaffinch,M,15,9,2009,1,22.86,0,0
Chaffinch,,28,7,2009,0,20.77,0,0
Chaffinch,,28,7,2009,0,22.18,0,0
Chaffinch,,7,8,2009,1,19.95,0,0
Chaffinch,,28,7,2009,0,22.41,0,1
Chaffinch,M,9,9,2009,1,23.44,0,0
Chaffinch,,28,7,2009,0,23,0,0
Chaffinch,,30,7,2009,0,19.54,0,1
Chaffinch,,9,9,2009,1,20.35,0,0
Chaffinch,,30,7,2009,0,21.56,0,2
Chaffinch,,30,7,2009,0,19.91,0,0
Chaffinch,,30,7,2009,0,21.96,0,2
Chaffinch,,7,8,2009,1,23.24,0,0
Chaffinch,,30,7,2009,0,20.93,0,1
Chaffinch,,30,7,2009,0,19.86,0,0
Chaffinch,,7,8,2009,1,22.04,0,0
Chaffinch,,30,7,2009,0,21.54,0,0
Chaffinch,M,9,9,2009,1,23.31,0,2
Chaffinch,,30,7,2009,0,21.31,0,0
Chaffinch,M,18,8,2009,1,21.71,0,1
Chaffinch,,30,7,2009,0,21.05,0,8
Chaffinch,M,28,8,2009,1,22.01,0,0
Chaffinch,M,9,9,2009,1,22.44,0,0
Chaffinch,,30,7,2009,0,22.4,0,2
Chaffinch,,30,7,2009,0,22.13,0,0
Chaffinch,,30,7,2009,0,23.04,0,1
Chaffinch,,30,7,2009,0,20.06,0,0
Chaffinch,,30,7,2009,0,23.36,0,4
Chaffinch,,30,7,2009,0,18.64,0,1
Chaffinch,,30,7,2009,0,20.77,0,1
Chaffinch,,7,8,2009,1,21.42,0,1
Chaffinch,,28,8,2009,1,19.56,0,0
Chaffinch,,30,7,2009,0,19.9,0,1
Chaffinch,,30,7,2009,0,22.7,0,3
Chaffinch,,9,9,2009,1,21.45,0,2
Chaffinch,,30,7,2009,0,23.15,0,0
Chaffinch,M,9,9,2009,1,22.76,0,0
Chaffinch,,30,7,2009,0,20.79,0,3
Chaffinch,M,9,9,2009,1,20.8,0,0
Chaffinch,M,1,10,2009,1,20.26,0,1
Chaffinch,,30,7,2009,0,21.28,0,1
Chaffinch,,30,7,2009,0,23.17,0,1
Chaffinch,,30,7,2009,0,20.81,0,0
Chaffinch,,28,8,2009,1,21.69,0,0
Chaffinch,,30,7,2009,0,24.06,0,1
Chaffinch,M,15,9,2009,1,24.4,0,0
Chaffinch,M,7,8,2009,0,23.22,0,0
Chaffinch,,7,8,2009,0,20.88,0,2
Chaffinch,,7,8,2009,0,20.76,0,0
Chaffinch,,7,8,2009,0,19.18,0,1
Chaffinch,,7,8,2009,0,21.07,0,1
Chaffinch,,7,8,2009,0,20.77,0,0
Chaffinch,,7,8,2009,0,24.81,0,0
Chaffinch,,7,8,2009,0,19.89,0,2
Chaffinch,,7,8,2009,0,24.33,0,1
Chaffinch,,7,8,2009,0,18.55,0,0
Chaffinch,,7,8,2009,0,23.21,0,0
Chaffinch,,7,8,2009,0,22.55,0,3
Chaffinch,,7,8,2009,0,20.87,0,1
Chaffinch,M,7,8,2009,0,22.64,0,4
Chaffinch,,7,8,2009,0,21.57,0,0
Chaffinch,,18,8,2009,1,19.97,0,0
Chaffinch,,7,8,2009,0,23.99,0,0
Chaffinch,,7,8,2009,0,22.02,0,3
Chaffinch,,7,8,2009,0,22.24,0,0
Chaffinch,M,7,8,2009,0,24.31,0,1
Chaffinch,,7,8,2009,0,19.5,0,0
Chaffinch,F,15,9,2009,1,15.94,0,0
Chaffinch,,7,8,2009,0,21.79,0,0
Chaffinch,,7,8,2009,0,21.24,0,1
Chaffinch,,10,8,2009,1,21.76,0,0
Chaffinch,,7,8,2009,0,22.12,0,0
Chaffinch,,7,8,2009,0,20.89,0,3
Chaffinch,,7,8,2009,0,21.7,0,0
Chaffinch,,7,8,2009,0,19.57,0,2
Chaffinch,,7,8,2009,0,20.88,0,0
Chaffinch,,7,8,2009,0,21.89,0,0
Chaffinch,,9,9,2009,1,21.94,0,0
Chaffinch,F,15,9,2009,1,21.97,0,0
Chaffinch,,7,8,2009,0,19.42,0,1
Chaffinch,,7,8,2009,0,20.94,0,0
Chaffinch,,7,8,2009,0,20.79,0,1
Chaffinch,,7,8,2009,0,19.54,0,0
Chaffinch,,7,8,2009,0,20.89,0,0
Chaffinch,,7,8,2009,0,20.97,0,0
Chaffinch,F,15,9,2009,1,20.48,0,0
Chaffinch,,7,8,2009,0,24.01,0,1
Chaffinch,,7,8,2009,0,19.62,0,4
Chaffinch,,18,8,2009,1,20.19,0,6
Chaffinch,,7,8,2009,0,23.17,0,0
Chaffinch,,7,8,2009,0,25.43,0,1
Chaffinch,,7,8,2009,0,22.26,0,2
Chaffinch,,7,8,2009,0,21.03,0,0
Chaffinch,,18,8,2009,1,21.27,0,1
Chaffinch,,7,8,2009,0,19.31,0,5
Chaffinch,,7,8,2009,0,20.67,0,7
Chaffinch,,7,8,2009,0,23.75,0,1
Chaffinch,,7,8,2009,0,23.29,0,0
Chaffinch,,7,8,2009,0,23.12,0,0
Chaffinch,,7,8,2009,0,21.42,0,1
Chaffinch,,7,8,2009,0,21.68,0,8
Chaffinch,,7,8,2009,0,19.17,0,0
Chaffinch,,7,8,2009,0,20.56,0,14
Chaffinch,,7,8,2009,0,21.84,0,0
Chaffinch,,9,9,2009,1,21.18,0,0
Chaffinch,,7,8,2009,0,22.85,0,1
Chaffinch,M,7,8,2009,0,23.22,0,0
Chaffinch,,7,8,2009,0,22.22,0,1
Chaffinch,,7,8,2009,0,22.5,0,3
Chaffinch,,10,8,2009,1,21.11,0,1
Chaffinch,,7,8,2009,0,22.8,0,2
Chaffinch,M,9,9,2009,1,24.47,0,3
Chaffinch,,7,8,2009,0,21.78,0,1
Chaffinch,,7,8,2009,0,22.71,0,0
Chaffinch,,10,8,2009,1,22.97,0,1
Chaffinch,,7,8,2009,0,21.27,0,1
Chaffinch,,10,8,2009,1,21.09,0,2
Chaffinch,,7,8,2009,0,21.02,0,3
Chaffinch,,7,8,2009,0,22.59,0,2
Chaffinch,,18,8,2009,1,23.39,0,3
Chaffinch,,7,8,2009,0,20.97,0,5
Chaffinch,,28,8,2009,1,18.75,0,0
Chaffinch,,7,8,2009,0,21.3,0,1
Chaffinch,M,7,8,2009,0,21.96,0,12
Chaffinch,F,7,8,2009,0,22.08,0,0
Chaffinch,,7,8,2009,0,22.58,0,5
Chaffinch,,7,8,2009,0,20.78,0,2
Chaffinch,,10,8,2009,1,21.42,0,4
Chaffinch,,10,8,2009,0,22.26,0,2
Chaffinch,M,10,8,2009,0,23.8,0,0
Chaffinch,M,10,8,2009,0,22.83,0,1
Chaffinch,M,15,9,2009,1,22.75,0,3
Chaffinch,,10,8,2009,0,21.74,0,4
Chaffinch,,10,8,2009,0,22.71,0,0
Chaffinch,M,9,9,2009,1,23.22,0,0
Chaffinch,,10,8,2009,0,18.97,0,3
Chaffinch,M,10,8,2009,0,21.62,0,2
Chaffinch,M,7,10,2009,1,21.27,0,0
Chaffinch,M,10,8,2009,0,23.13,0,6
Chaffinch,,10,8,2009,0,25.01,0,0
Chaffinch,M,10,8,2009,0,22.42,0,4
Chaffinch,M,9,9,2009,1,22.63,0,0
Chaffinch,,10,8,2009,0,20.12,0,0
Chaffinch,,18,8,2009,1,19.35,0,0
Chaffinch,,10,8,2009,0,18.63,0,18
Chaffinch,M,10,8,2009,0,22.68,0,1
Chaffinch,,10,8,2009,0,16.88,0,1
Chaffinch,,10,8,2009,0,24.01,0,0
Chaffinch,,10,8,2009,0,25.43,0,1
Chaffinch,,10,8,2009,0,20.2,0,6
Chaffinch,,10,8,2009,0,22.5,0,0
Chaffinch,,10,8,2009,0,22.12,0,0
Chaffinch,,10,8,2009,0,22.34,0,2
Chaffinch,,10,8,2009,0,22.69,0,4
Chaffinch,,10,8,2009,0,22.84,0,4
Chaffinch,,10,8,2009,0,22.7,0,0
Chaffinch,,10,8,2009,0,21.78,0,1
Chaffinch,,10,8,2009,0,21.26,0,1
Chaffinch,,10,8,2009,0,22.66,0,0
Chaffinch,,10,8,2009,0,24.6,0,0
Chaffinch,,10,8,2009,0,21.75,0,1
Chaffinch,F,10,8,2009,0,19.98,0,0
Chaffinch,,10,8,2009,0,21.98,0,0
Chaffinch,M,10,8,2009,0,23.11,0,0
Chaffinch,,10,8,2009,0,23.37,0,0
Chaffinch,,10,8,2009,0,21.8,0,4
Chaffinch,,10,8,2009,0,21.49,0,0
Chaffinch,M,18,8,2009,0,24.96,0,2
Chaffinch,,18,8,2009,0,17.24,0,0
Chaffinch,,18,8,2009,0,21.83,0,0
Chaffinch,,18,8,2009,0,21.28,0,0
Chaffinch,,18,8,2009,0,20.18,0,3
Chaffinch,,18,8,2009,0,22.67,0,2
Chaffinch,,18,8,2009,0,20.71,0,2
Chaffinch,,18,8,2009,0,21.62,0,0
Chaffinch,M,18,8,2009,0,22.97,0,1
Chaffinch,,18,8,2009,0,23.98,0,0
Chaffinch,,18,8,2009,0,21.82,0,10
Chaffinch,M,15,9,2009,1,23.88,0,0
Chaffinch,,18,8,2009,0,23.2,0,3
Chaffinch,,18,8,2009,0,20.38,0,0
Chaffinch,,18,8,2009,0,19.47,0,1
Chaffinch,,18,8,2009,0,23.09,0,0
Chaffinch,M,15,10,2009,1,22.35,0,2
Chaffinch,,18,8,2009,0,24.39,0,0
Chaffinch,M,18,8,2009,0,23.71,0,0
Chaffinch,,18,8,2009,0,21.66,0,1
Chaffinch,,18,8,2009,0,20.76,0,5
Chaffinch,,18,8,2009,0,20.98,0,0
Chaffinch,,28,8,2009,1,21.02,0,0
Chaffinch,,9,9,2009,1,21.79,0,2
Chaffinch,,9,9,2009,1,21.53,0,2
Chaffinch,,9,9,2009,1,21.6,0,2
Chaffinch,M,18,8,2009,0,23.9,0,0
Chaffinch,,18,8,2009,0,23.79,0,0
Chaffinch,,18,8,2009,0,20.05,0,6
Chaffinch,,18,8,2009,0,19.82,0,4
Chaffinch,M,18,8,2009,0,24,0,2
Chaffinch,,18,8,2009,0,23.34,0,0
Chaffinch,,18,8,2009,0,21.9,0,2
Chaffinch,M,18,8,2009,0,26.72,0,1
Chaffinch,,18,8,2009,0,22.08,0,0
Chaffinch,M,18,8,2009,0,26.5,0,0
Chaffinch,,18,8,2009,0,24.37,0,0
Chaffinch,,28,8,2009,0,15.74,0,0
Chaffinch,M,28,8,2009,0,23.38,0,0
Chaffinch,M,15,9,2009,1,21.01,0,0
Chaffinch,,28,8,2009,0,20.01,0,1
Chaffinch,,28,8,2009,0,20.84,0,0
Chaffinch,,28,8,2009,0,20.06,0,8
Chaffinch,,9,9,2009,1,20.68,0,1
Chaffinch,,28,8,2009,0,20.39,0,4
Chaffinch,M,28,8,2009,0,24.19,0,0
Chaffinch,M,28,8,2009,0,23.07,0,0
Chaffinch,M,28,8,2009,0,25.59,0,1
Chaffinch,M,28,8,2009,0,20.76,0,0
Chaffinch,,28,8,2009,0,22.02,0,2
Chaffinch,M,28,8,2009,0,23.6,0,1
Chaffinch,M,9,9,2009,1,23.22,0,1
Chaffinch,M,9,9,2009,1,23.17,0,1
Chaffinch,M,28,8,2009,0,22.57,0,0
Chaffinch,F,28,8,2009,0,20.04,0,0
Chaffinch,F,28,8,2009,0,21.35,0,0
Chaffinch,M,28,8,2009,0,23.12,0,0
Chaffinch,,28,8,2009,0,19.05,0,1
Chaffinch,M,28,8,2009,0,22.64,0,0
Chaffinch,,28,8,2009,0,20.81,0,0
Chaffinch,F,15,9,2009,1,21.41,0,1
Chaffinch,M,9,9,2009,0,23.7,0,0
Chaffinch,M,15,9,2009,1,24.55,0,1
Chaffinch,M,9,9,2009,0,20.11,0,1
Chaffinch,F,9,9,2009,0,18.47,0,0
Chaffinch,F,9,9,2009,0,20.21,0,0
Chaffinch,,9,9,2009,0,23.27,0,0
Chaffinch,,9,9,2009,0,23.5,0,0
Chaffinch,,9,9,2009,0,20.55,0,0
Chaffinch,F,15,9,2009,1,21.6,0,1
Chaffinch,,9,9,2009,0,19.51,0,2
Chaffinch,,9,9,2009,1,19.98,0,0
Chaffinch,M,9,9,2009,0,24.02,0,0
Chaffinch,,9,9,2009,0,20.15,0,0
Chaffinch,M,9,9,2009,0,23.16,0,1
Chaffinch,M,9,9,2009,0,20.89,0,2
Chaffinch,,9,9,2009,0,19.83,0,0
Chaffinch,,9,9,2009,0,21.92,0,0
Chaffinch,,9,9,2009,0,20.24,0,1
Chaffinch,M,9,9,2009,0,24.84,0,0
